                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.6279,                0.67762,                   1.04,                0.84165,                0.67108,                0.76098,                 0.3638,                 1.7399,                0.75492,                 1.0199,              0.0010298,              0.0010298,              0.0010298
                    149,                 1.5786,                0.67077,                 1.0381,                0.83623,                0.67468,                0.76347,                0.36545,                 1.7291,                0.75196,                 1.0196,              0.0010232,              0.0010232,              0.0010232
                    150,                  1.636,                0.67838,                 1.0387,                0.84288,                0.68988,                0.77359,                0.37044,                 1.7646,                0.75137,                  1.033,              0.0010166,              0.0010166,              0.0010166
                    151,                 1.5894,                0.66703,                  1.045,                0.84532,                0.69826,                0.77448,                0.36804,                 1.7494,                0.75115,                 1.0291,                0.00101,                0.00101,                0.00101
                    152,                 1.6474,                0.69364,                 1.0453,                 0.8489,                0.69568,                0.77315,                0.36852,                 1.7182,                0.75356,                 1.0169,              0.0010034,              0.0010034,              0.0010034
                    153,                 1.5587,                0.65764,                 1.0257,                0.84688,                0.69061,                0.76886,                0.36816,                 1.7167,                0.75444,                  1.015,              0.0009968,              0.0009968,              0.0009968
                    154,                 1.5915,                0.69107,                 1.0354,                0.85125,                0.69215,                0.76852,                0.36441,                 1.7331,                0.75503,                 1.0162,              0.0009902,              0.0009902,              0.0009902
                    155,                 1.6164,                0.67706,                 1.0365,                 0.8265,                0.68549,                0.77156,                0.37674,                 1.7253,                0.77518,                 1.0169,              0.0009836,              0.0009836,              0.0009836
                    156,                 1.6106,                0.68527,                 1.0436,                0.81034,                0.69403,                0.77307,                0.39296,                 1.6554,                0.75415,                 1.0014,               0.000977,               0.000977,               0.000977
                    157,                 1.5928,                0.68787,                 1.0335,                0.82156,                0.68612,                0.77196,                0.38458,                 1.6784,                 0.7536,                 1.0023,              0.0009704,              0.0009704,              0.0009704
                    158,                 1.5648,                0.67231,                 1.0224,                0.79986,                0.71056,                0.77372,                0.39264,                 1.6308,                0.75275,                0.99269,              0.0009638,              0.0009638,              0.0009638
                    159,                 1.5974,                0.66687,                 1.0359,                0.80436,                0.68698,                0.74886,                0.36026,                 1.7451,                0.79189,                 1.0188,              0.0009572,              0.0009572,              0.0009572
                    160,                 1.6343,                0.68086,                 1.0296,                0.80651,                0.69505,                0.76023,                0.37954,                 1.7007,                  0.776,                 1.0156,              0.0009506,              0.0009506,              0.0009506
                    161,                  1.636,                0.67759,                 1.0364,                0.79569,                0.68252,                 0.7434,                0.33399,                 1.9065,                0.80584,                 1.0706,               0.000944,               0.000944,               0.000944
                    162,                  1.625,                 0.6626,                   1.04,                0.82144,                0.68793,                0.77195,                0.38449,                 1.6894,                0.73607,                 1.0113,              0.0009374,              0.0009374,              0.0009374
                    163,                 1.6138,                0.67051,                 1.0321,                0.81932,                0.69991,                0.77772,                0.38529,                 1.7033,                0.73499,                 1.0125,              0.0009308,              0.0009308,              0.0009308
                    164,                 1.6007,                 0.6709,                 1.0303,                0.79749,                0.71754,                0.77057,                 0.3765,                  1.679,                0.75584,                 1.0043,              0.0009242,              0.0009242,              0.0009242
                    165,                 1.6027,                0.67304,                 1.0469,                0.79551,                0.71267,                0.76732,                0.37417,                 1.6969,                0.75392,                  1.007,              0.0009176,              0.0009176,              0.0009176
                    166,                 1.5707,                  0.668,                 1.0527,                0.85192,                0.69669,                0.77874,                  0.368,                 1.7708,                0.75376,                 1.0231,               0.000911,               0.000911,               0.000911
                    167,                   1.57,                0.66769,                 1.0256,                0.84366,                0.70168,                 0.7735,                0.35195,                 1.8168,                0.74787,                 1.0342,              0.0009044,              0.0009044,              0.0009044
                    168,                 1.6362,                0.68122,                 1.0409,                0.83749,                 0.6909,                0.77302,                0.37071,                  1.737,                0.74625,                 1.0191,              0.0008978,              0.0008978,              0.0008978
                    169,                 1.6339,                 0.6744,                 1.0277,                0.80356,                0.67155,                0.74876,                0.35239,                 1.7427,                0.78078,                 1.0267,              0.0008912,              0.0008912,              0.0008912
                    170,                 1.6041,                0.67072,                  1.033,                0.83334,                0.67899,                0.76158,                0.36309,                 1.7328,                0.75897,                 1.0234,              0.0008846,              0.0008846,              0.0008846
                    171,                  1.604,                0.67088,                  1.018,                0.82963,                 0.6757,                0.76192,                0.37767,                 1.6857,                0.74256,                 1.0126,               0.000878,               0.000878,               0.000878
                    172,                 1.5979,                 0.6811,                 1.0469,                0.79277,                0.70661,                0.77165,                0.39375,                 1.6309,                0.75064,                0.99936,              0.0008714,              0.0008714,              0.0008714
                    173,                 1.5682,                0.66064,                 1.0484,                0.79704,                0.70649,                0.76267,                0.36353,                 1.7467,                0.78267,                 1.0199,              0.0008648,              0.0008648,              0.0008648
                    174,                 1.5538,                0.66281,                 1.0339,                0.83771,                0.68697,                0.77569,                0.38987,                 1.6544,                0.73387,                0.99843,              0.0008582,              0.0008582,              0.0008582
                    175,                 1.6002,                0.68657,                 1.0291,                0.84931,                0.68432,                 0.7742,                0.37865,                 1.6879,                0.74208,                 1.0031,              0.0008516,              0.0008516,              0.0008516
                    176,                 1.6148,                0.68033,                 1.0224,                 0.7979,                0.70419,                0.76545,                0.37346,                  1.684,                0.76594,                 1.0014,               0.000845,               0.000845,               0.000845
                    177,                 1.5871,                0.67656,                  1.039,                0.79704,                0.71489,                0.77016,                0.36711,                 1.7478,                0.74134,                 1.0211,              0.0008384,              0.0008384,              0.0008384
                    178,                  1.564,                0.65707,                 1.0232,                0.85164,                0.70509,                0.78762,                0.39127,                 1.6903,                0.72187,                 1.0102,              0.0008318,              0.0008318,              0.0008318
                    179,                 1.5762,                0.65416,                 1.0278,                0.84855,                0.69803,                0.78365,                 0.3796,                  1.716,                0.73084,                 1.0135,              0.0008252,              0.0008252,              0.0008252
                    180,                 1.6039,                0.66371,                 1.0207,                0.84886,                0.69481,                0.77489,                0.35627,                 1.7427,                0.73291,                 1.0159,              0.0008186,              0.0008186,              0.0008186
                    181,                 1.5774,                0.66191,                 1.0298,                0.84982,                0.70155,                0.77264,                0.35801,                 1.7903,                0.73705,                 1.0346,               0.000812,               0.000812,               0.000812
                    182,                 1.6084,                0.66199,                 1.0254,                0.84261,                0.70118,                0.76471,                0.35767,                 1.7625,                 0.7542,                 1.0283,              0.0008054,              0.0008054,              0.0008054
                    183,                 1.5923,                0.66225,                 1.0267,                 0.8417,                0.70013,                0.76049,                 0.3574,                 1.7445,                0.74974,                 1.0202,              0.0007988,              0.0007988,              0.0007988
                    184,                 1.5891,                0.66649,                 1.0495,                0.84655,                0.69168,                 0.7693,                0.37176,                 1.7355,                0.72685,                 1.0211,              0.0007922,              0.0007922,              0.0007922
                    185,                 1.5782,                0.67539,                 1.0389,                0.84847,                0.69742,                0.78328,                0.40258,                 1.6387,                0.71268,                 1.0011,              0.0007856,              0.0007856,              0.0007856
                    186,                  1.562,                 0.6683,                 1.0368,                 0.8489,                0.69489,                0.77312,                 0.3794,                 1.7014,                 0.7243,                 1.0094,               0.000779,               0.000779,               0.000779
                    187,                 1.5528,                0.65531,                 1.0365,                0.84734,                0.68581,                 0.7673,                0.37479,                  1.728,                0.72545,                 1.0168,              0.0007724,              0.0007724,              0.0007724
                    188,                 1.5338,                0.66732,                  1.049,                0.83407,                0.68823,                0.77186,                0.39625,                 1.6245,                0.72672,                0.99469,              0.0007658,              0.0007658,              0.0007658
                    189,                 1.6156,                0.67078,                 1.0335,                0.79284,                0.70132,                0.76838,                0.39194,                 1.6391,                0.74676,                0.99313,              0.0007592,              0.0007592,              0.0007592
                    190,                 1.5629,                0.65837,                 1.0307,                0.82036,                0.68862,                0.77725,                0.38998,                 1.6731,                0.73994,                 1.0028,              0.0007526,              0.0007526,              0.0007526
                    191,                 1.5565,                0.63982,                 1.0082,                0.84581,                0.69912,                  0.784,                0.36452,                 1.8166,                0.73519,                 1.0389,               0.000746,               0.000746,               0.000746
                    192,                 1.5348,                0.63509,                 1.0082,                0.82824,                0.69411,                0.77983,                0.37689,                 1.7477,                0.73838,                  1.022,              0.0007394,              0.0007394,              0.0007394
                    193,                 1.5707,                 0.6451,                 1.0236,                0.83198,                0.69301,                0.77729,                 0.3756,                 1.7346,                0.73709,                 1.0173,              0.0007328,              0.0007328,              0.0007328
                    194,                 1.5575,                0.66283,                 1.0292,                0.85312,                0.69427,                0.78523,                0.38791,                 1.6677,                 0.7129,                 1.0005,              0.0007262,              0.0007262,              0.0007262
                    195,                 1.5399,                0.65547,                 1.0224,                0.83875,                0.69364,                0.78036,                0.38229,                 1.6879,                0.71736,                 1.0059,              0.0007196,              0.0007196,              0.0007196
                    196,                 1.5818,                0.65785,                 1.0268,                0.79721,                0.71627,                 0.7703,                0.37206,                 1.7371,                0.75587,                  1.023,               0.000713,               0.000713,               0.000713
                    197,                 1.5806,                0.65369,                 1.0191,                0.79353,                0.72583,                0.78413,                0.40157,                 1.6153,                0.72178,                0.99422,              0.0007064,              0.0007064,              0.0007064
                    198,                  1.607,                0.67808,                 1.0333,                0.86042,                 0.6985,                0.78467,                0.37693,                 1.7342,                0.71787,                  1.017,              0.0006998,              0.0006998,              0.0006998
                    199,                 1.6119,                0.66273,                 1.0457,                0.84828,                0.70915,                0.78504,                0.38823,                  1.691,                0.71671,                 1.0087,              0.0006932,              0.0006932,              0.0006932
                    200,                 1.5809,                 0.6565,                 1.0224,                0.85073,                0.72121,                0.78858,                0.39408,                 1.6322,                0.71385,                0.99381,              0.0006866,              0.0006866,              0.0006866
                    201,                 1.5309,                0.64511,                 1.0175,                0.85196,                0.71338,                0.77627,                0.35838,                 1.7747,                0.74139,                 1.0242,                0.00068,                0.00068,                0.00068
                    202,                 1.6088,                0.66169,                 1.0167,                0.85674,                0.71847,                0.78649,                0.38108,                 1.7206,                0.73227,                 1.0149,              0.0006734,              0.0006734,              0.0006734
                    203,                 1.5863,                0.65744,                 1.0225,                0.85865,                0.71714,                0.78714,                0.39535,                 1.6394,                0.70531,                0.99618,              0.0006668,              0.0006668,              0.0006668
                    204,                 1.5824,                0.65602,                 1.0221,                0.84702,                0.71816,                0.78988,                0.40181,                 1.6005,                0.70239,                0.98781,              0.0006602,              0.0006602,              0.0006602
                    205,                 1.5507,                  0.649,                 1.0201,                0.84701,                0.71343,                0.79064,                0.40118,                 1.6273,                0.70006,                0.99109,              0.0006536,              0.0006536,              0.0006536
                    206,                 1.5508,                 0.6545,                 1.0275,                0.85014,                0.69889,                0.78077,                0.38421,                 1.7263,                 0.7201,                 1.0155,               0.000647,               0.000647,               0.000647
                    207,                 1.6109,                0.66174,                   1.03,                0.84608,                0.69552,                0.78356,                0.40623,                 1.6086,                0.70951,                0.99087,              0.0006404,              0.0006404,              0.0006404
                    208,                 1.5275,                0.64577,                 1.0219,                0.83973,                0.69677,                0.77556,                0.37761,                 1.7077,                0.72209,                 1.0089,              0.0006338,              0.0006338,              0.0006338
                    209,                 1.5543,                0.64599,                 1.0293,                0.84735,                0.69438,                0.77882,                0.38306,                 1.7012,                0.72136,                 1.0086,              0.0006272,              0.0006272,              0.0006272
                    210,                 1.5561,                0.64855,                 1.0106,                0.83816,                0.69928,                0.78351,                0.40559,                 1.6176,                0.71477,                  0.992,              0.0006206,              0.0006206,              0.0006206
                    211,                 1.5398,                0.64454,                 1.0167,                0.84781,                0.69691,                0.77497,                0.37878,                 1.7111,                 0.7273,                 1.0094,               0.000614,               0.000614,               0.000614
                    212,                 1.5307,                 0.6363,                  1.014,                0.84246,                0.70696,                0.78238,                0.39066,                 1.6578,                0.71143,                0.99506,              0.0006074,              0.0006074,              0.0006074
                    213,                 1.5259,                0.63363,                 1.0129,                0.83653,                0.70766,                0.77992,                0.37801,                 1.7042,                0.71482,                 1.0043,              0.0006008,              0.0006008,              0.0006008
                    214,                 1.5035,                0.63226,                 1.0197,                0.84206,                0.71542,                0.78467,                0.39016,                 1.6551,                0.70987,                0.99164,              0.0005942,              0.0005942,              0.0005942
                    215,                 1.5321,                0.64475,                 1.0233,                0.85488,                0.72082,                0.79236,                 0.4067,                 1.6084,                0.69926,                0.98458,              0.0005876,              0.0005876,              0.0005876
                    216,                  1.526,                0.64133,                 1.0208,                0.85507,                0.72215,                0.79147,                0.40557,                 1.6331,                0.70375,                 0.9932,               0.000581,               0.000581,               0.000581
                    217,                 1.5431,                0.63172,                 1.0183,                0.84618,                0.71879,                0.79184,                0.41614,                 1.5801,                0.70558,                0.98434,              0.0005744,              0.0005744,              0.0005744
                    218,                 1.5111,                0.63281,                 1.0253,                0.85033,                0.71787,                0.79285,                0.41136,                  1.602,                0.70408,                 0.9879,              0.0005678,              0.0005678,              0.0005678
                    219,                 1.5286,                0.64244,                 1.0256,                 0.8534,                0.71956,                0.79396,                0.40668,                 1.6236,                0.69871,                0.99496,              0.0005612,              0.0005612,              0.0005612
                    220,                  1.584,                0.65202,                 1.0129,                 0.8503,                0.71824,                0.79002,                   0.39,                 1.6804,                0.70201,                 1.0052,              0.0005546,              0.0005546,              0.0005546
                    221,                 1.5472,                0.64897,                 1.0225,                0.84908,                0.71219,                0.78205,                0.37025,                 1.7445,                0.72019,                 1.0198,               0.000548,               0.000548,               0.000548
                    222,                 1.5311,                0.64016,                 1.0201,                0.84748,                0.70868,                0.78336,                 0.3786,                 1.7189,                0.72057,                 1.0131,              0.0005414,              0.0005414,              0.0005414
                    223,                 1.5482,                 0.6391,                 1.0193,                0.84455,                0.70689,                0.78615,                0.38478,                 1.7056,                 0.7277,                 1.0106,              0.0005348,              0.0005348,              0.0005348
                    224,                 1.5223,                0.63562,                 1.0075,                0.85172,                0.70829,                0.79441,                0.40776,                 1.6078,                0.71102,                0.98997,              0.0005282,              0.0005282,              0.0005282
                    225,                 1.5002,                0.63241,                 1.0152,                 0.8513,                0.70594,                0.79143,                 0.4071,                 1.6204,                0.71484,                0.99276,              0.0005216,              0.0005216,              0.0005216
                    226,                 1.5289,                0.63038,                 1.0061,                0.84823,                0.70844,                0.79086,                0.40733,                 1.6032,                 0.7133,                0.98661,               0.000515,               0.000515,               0.000515
                    227,                 1.5232,                 0.6408,                 1.0343,                0.85392,                0.70594,                0.78354,                0.38488,                 1.7053,                0.72466,                 1.0069,              0.0005084,              0.0005084,              0.0005084
                    228,                 1.5391,                0.63205,                  1.023,                0.85151,                0.70414,                0.78636,                0.39223,                 1.6755,                 0.7254,                 1.0031,              0.0005018,              0.0005018,              0.0005018
                    229,                 1.5457,                0.63224,                 1.0049,                0.84749,                0.70923,                0.79065,                0.40226,                 1.6258,                0.71846,                0.99276,              0.0004952,              0.0004952,              0.0004952
                    230,                 1.5145,                0.63215,                 1.0065,                0.84831,                0.71189,                0.79457,                   0.41,                 1.5943,                0.70974,                0.98506,              0.0004886,              0.0004886,              0.0004886
                    231,                 1.5258,                 0.6277,                 1.0162,                 0.8406,                0.71385,                0.79677,                0.41912,                  1.563,                0.71207,                0.97809,               0.000482,               0.000482,               0.000482
                    232,                 1.5337,                0.64368,                 1.0164,                0.84362,                 0.7133,                0.79431,                0.40364,                 1.6355,                0.71219,                0.99168,              0.0004754,              0.0004754,              0.0004754
                    233,                 1.5221,                 0.6266,                 1.0208,                0.84481,                0.71612,                0.79158,                 0.4009,                 1.6445,                0.70357,                0.99295,              0.0004688,              0.0004688,              0.0004688
                    234,                 1.5018,                0.62195,                 1.0007,                0.85075,                0.71346,                0.79227,                0.40496,                 1.6288,                0.69894,                 0.9914,              0.0004622,              0.0004622,              0.0004622
                    235,                 1.4849,                0.62699,                 1.0153,                0.84936,                 0.7144,                0.78868,                0.38625,                 1.7233,                0.70975,                 1.0126,              0.0004556,              0.0004556,              0.0004556
                    236,                 1.5454,                0.62535,                 1.0076,                 0.8483,                 0.7162,                0.79308,                0.40641,                 1.6252,                0.69805,                0.99333,               0.000449,               0.000449,               0.000449
                    237,                 1.5373,                0.63716,                 1.0186,                0.84577,                0.71565,                0.79133,                0.40315,                 1.6226,                0.69561,                0.99093,              0.0004424,              0.0004424,              0.0004424
                    238,                 1.4761,                 0.6252,                   1.01,                0.84913,                0.71683,                0.79155,                0.39935,                 1.6683,                 0.7006,                 1.0011,              0.0004358,              0.0004358,              0.0004358
                    239,                 1.5113,                0.61837,                0.99774,                0.85258,                 0.7144,                0.79631,                0.41606,                 1.5976,                0.69074,                0.98657,              0.0004292,              0.0004292,              0.0004292
                    240,                 1.5404,                0.63897,                 1.0287,                0.85306,                0.70766,                 0.7898,                0.39884,                 1.6568,                0.70575,                0.99636,              0.0004226,              0.0004226,              0.0004226
                    241,                 1.5037,                0.61853,                 1.0048,                0.82362,                0.70964,                0.78299,                0.38387,                 1.6949,                0.71561,                 1.0003,               0.000416,               0.000416,               0.000416
                    242,                  1.483,                0.61745,                 1.0092,                0.80455,                0.73132,                0.79058,                0.41042,                 1.6007,                 0.7057,                0.98348,              0.0004094,              0.0004094,              0.0004094
                    243,                 1.5323,                0.62408,                 1.0125,                0.80503,                0.72505,                0.78991,                0.41205,                 1.6018,                0.70503,                0.98566,              0.0004028,              0.0004028,              0.0004028
                    244,                 1.5064,                0.61982,                 1.0039,                 0.8162,                 0.7198,                 0.7921,                0.41047,                 1.5906,                0.70713,                0.98226,              0.0003962,              0.0003962,              0.0003962
                    245,                 1.4851,                0.61611,                 1.0126,                0.82331,                0.71542,                 0.7922,                0.41454,                 1.5631,                0.71368,                0.97646,              0.0003896,              0.0003896,              0.0003896
                    246,                 1.5411,                0.62191,                0.99669,                0.82077,                 0.7171,                0.79104,                0.41355,                 1.5788,                0.70948,                0.98009,               0.000383,               0.000383,               0.000383
                    247,                 1.5436,                0.62291,                  1.009,                0.81643,                0.72186,                0.79273,                0.41399,                 1.5857,                0.70122,                0.98178,              0.0003764,              0.0003764,              0.0003764
                    248,                 1.5131,                0.61799,                 1.0042,                0.80778,                0.72884,                0.78989,                0.41114,                 1.5942,                0.69686,                0.98226,              0.0003698,              0.0003698,              0.0003698
                    249,                 1.4974,                0.61847,                0.99903,                 0.8134,                0.71946,                 0.7846,                0.40133,                 1.6336,                0.69883,                0.99285,              0.0003632,              0.0003632,              0.0003632
                    250,                 1.5055,                0.61454,                 1.0096,                0.84387,                0.70834,                0.79065,                0.40615,                 1.6175,                0.69418,                0.99028,              0.0003566,              0.0003566,              0.0003566
                    251,                 1.5282,                0.62555,                 1.0163,                0.85289,                0.71675,                0.80058,                0.41672,                 1.5829,                0.68974,                0.98197,                0.00035,                0.00035,                0.00035
                    252,                 1.5431,                0.63538,                 1.0153,                 0.8511,                0.71955,                0.79959,                0.40675,                 1.6205,                0.69351,                0.98719,              0.0003434,              0.0003434,              0.0003434
                    253,                 1.5328,                 0.6178,                0.99798,                 0.8548,                0.71957,                0.80379,                0.42191,                 1.5713,                0.69058,                0.97739,              0.0003368,              0.0003368,              0.0003368
                    254,                 1.4935,                0.61743,                 1.0095,                0.85571,                 0.7162,                0.80168,                0.41677,                 1.5936,                0.69857,                 0.9822,              0.0003302,              0.0003302,              0.0003302
                    255,                 1.5023,                0.61608,                 1.0102,                0.86167,                0.71275,                0.79631,                0.40245,                 1.6426,                0.70811,                0.99257,              0.0003236,              0.0003236,              0.0003236
                    256,                 1.5041,                0.61832,                 1.0001,                0.86374,                 0.7104,                0.79785,                 0.4101,                 1.6059,                0.70856,                0.98687,               0.000317,               0.000317,               0.000317
                    257,                 1.5263,                0.62337,                 1.0013,                0.84876,                0.70735,                0.79503,                 0.4031,                 1.6451,                 0.7202,                0.99705,              0.0003104,              0.0003104,              0.0003104
                    258,                 1.5017,                0.61564,                 1.0125,                0.85935,                0.70642,                0.79718,                0.40209,                 1.6555,                0.71984,                0.99703,              0.0003038,              0.0003038,              0.0003038
                    259,                 1.4767,                0.62025,                 1.0099,                0.86421,                0.71299,                0.79966,                0.40873,                 1.6216,                0.70714,                0.98743,              0.0002972,              0.0002972,              0.0002972
                    260,                 1.4948,                0.62122,                 1.0071,                0.86298,                0.71488,                 0.7985,                0.41216,                 1.6002,                0.69605,                0.98252,              0.0002906,              0.0002906,              0.0002906
                    261,                 1.5263,                0.62503,                 1.0125,                0.85745,                0.71431,                0.79727,                0.41469,                 1.5948,                0.69405,                0.98396,               0.000284,               0.000284,               0.000284
                    262,                 1.4538,                0.62396,                 1.0091,                0.85362,                0.71549,                0.79826,                0.41741,                 1.5903,                0.69328,                0.98312,              0.0002774,              0.0002774,              0.0002774
                    263,                 1.5061,                0.61848,                 1.0067,                0.85274,                0.70941,                0.79596,                 0.4156,                 1.5888,                 0.6907,                0.98179,              0.0002708,              0.0002708,              0.0002708
                    264,                 1.4959,                0.61438,                 1.0017,                0.85801,                0.70891,                0.79574,                0.41246,                 1.6096,                0.68984,                0.98697,              0.0002642,              0.0002642,              0.0002642
                    265,                 1.5373,                0.62598,                 1.0063,                0.85652,                0.71497,                0.79921,                0.41667,                 1.6055,                0.68129,                0.98787,              0.0002576,              0.0002576,              0.0002576
                    266,                 1.4845,                0.62398,                 1.0088,                0.85826,                0.71483,                0.80148,                0.41554,                  1.614,                0.68314,                0.98833,               0.000251,               0.000251,               0.000251
                    267,                 1.5204,                0.61699,                0.99768,                0.85877,                0.71816,                 0.8001,                0.40925,                 1.6242,                0.68529,                0.98877,              0.0002444,              0.0002444,              0.0002444
                    268,                 1.5124,                0.61829,                   1.01,                0.85837,                 0.7164,                0.80251,                0.41827,                 1.5911,                0.68652,                0.98187,              0.0002378,              0.0002378,              0.0002378
                    269,                 1.5042,                0.61282,                 0.9995,                0.85905,                0.71683,                 0.8053,                0.43152,                 1.5522,                0.68695,                 0.9761,              0.0002312,              0.0002312,              0.0002312
                    270,                 1.4911,                 0.6157,                0.99967,                0.86123,                0.71643,                0.80478,                0.42946,                 1.5617,                0.68896,                0.97794,              0.0002246,              0.0002246,              0.0002246
                    271,                   1.54,                0.62118,                 1.0043,                0.85989,                0.71727,                0.80376,                 0.4238,                  1.574,                0.68706,                0.97906,               0.000218,               0.000218,               0.000218
                    272,                 1.4822,                0.61449,                 1.0005,                0.85133,                0.71547,                0.80254,                0.42451,                 1.5618,                0.68725,                0.97533,              0.0002114,              0.0002114,              0.0002114
                    273,                 1.5003,                0.61117,                 1.0005,                0.81298,                0.73845,                0.79953,                0.42113,                 1.5638,                0.69481,                0.97502,              0.0002048,              0.0002048,              0.0002048
                    274,                 1.5292,                 0.6206,                 1.0052,                0.81482,                0.73343,                0.79483,                0.42116,                 1.5525,                0.69995,                0.97252,              0.0001982,              0.0001982,              0.0001982
                    275,                 1.5145,                0.61694,                 1.0091,                0.81461,                0.73234,                0.79384,                0.41827,                 1.5682,                0.70128,                0.97646,              0.0001916,              0.0001916,              0.0001916
                    276,                 1.4527,                0.61475,                  1.008,                0.81328,                0.73218,                0.79318,                0.40971,                 1.6195,                0.70387,                0.98744,               0.000185,               0.000185,               0.000185
                    277,                  1.497,                0.61586,                 1.0048,                0.81654,                0.73155,                0.79389,                0.40496,                 1.6386,                0.70117,                0.99117,              0.0001784,              0.0001784,              0.0001784
                    278,                 1.5141,                0.61146,                0.99525,                0.82694,                0.72801,                0.79829,                 0.4092,                 1.6037,                0.69596,                0.98247,              0.0001718,              0.0001718,              0.0001718
                    279,                  1.465,                 0.6056,                 1.0024,                0.81747,                0.73367,                0.79886,                0.41487,                 1.5805,                0.69678,                0.97888,              0.0001652,              0.0001652,              0.0001652
                    280,                 1.4597,                0.60268,                 0.9932,                0.83286,                  0.719,                0.80056,                0.41636,                  1.586,                0.69559,                0.98069,              0.0001586,              0.0001586,              0.0001586
                    281,                  1.479,                0.61082,                 1.0021,                0.85735,                0.71432,                0.80513,                0.42223,                 1.5748,                 0.6923,                0.97899,               0.000152,               0.000152,               0.000152
                    282,                 1.4716,                0.60073,                0.99538,                0.86622,                0.71312,                0.80755,                0.42479,                 1.5692,                0.69036,                0.97782,              0.0001454,              0.0001454,              0.0001454
                    283,                 1.5122,                 0.6157,                 1.0016,                  0.863,                0.71432,                0.80695,                0.42453,                 1.5724,                0.69321,                0.97885,              0.0001388,              0.0001388,              0.0001388
                    284,                 1.4944,                0.60309,                0.97771,                 0.8553,                0.71583,                0.80322,                0.41866,                 1.5877,                0.69729,                 0.9819,              0.0001322,              0.0001322,              0.0001322
                    285,                 1.5114,                0.61126,                0.99136,                0.85094,                0.71547,                0.80015,                0.41642,                 1.5895,                0.69524,                0.98194,              0.0001256,              0.0001256,              0.0001256
                    286,                 1.4751,                0.60665,                 1.0015,                0.84067,                0.72051,                 0.8008,                0.41939,                 1.5756,                0.69279,                0.97902,               0.000119,               0.000119,               0.000119
                    287,                 1.4997,                0.61415,                 1.0062,                0.84057,                0.71904,                0.80064,                0.42364,                  1.557,                0.68893,                0.97529,              0.0001124,              0.0001124,              0.0001124
                    288,                  1.513,                0.61353,                 1.0057,                0.84267,                0.71912,                0.80176,                0.42223,                 1.5636,                0.68812,                0.97659,              0.0001058,              0.0001058,              0.0001058
                    289,                 1.4646,                0.59631,                0.99081,                0.84036,                0.72074,                0.80147,                0.41961,                 1.5803,                0.68746,                0.97983,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                 1.4774,                0.60581,                0.99922,                0.85034,                0.71748,                 0.8027,                0.41926,                 1.5837,                0.68656,                0.97982,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                 1.5393,                0.64925,                 1.0388,                0.82835,                0.72536,                0.80141,                 0.4191,                 1.5789,                0.68782,                0.97812,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                  1.527,                 0.6557,                 1.0212,                0.81712,                0.73406,                0.79795,                0.41617,                 1.5862,                 0.6899,                0.98011,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                 1.5113,                0.64678,                 1.0228,                0.81797,                0.72792,                0.79527,                 0.4172,                 1.5838,                0.69129,                0.98045,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                 1.5324,                0.63873,                 1.0308,                0.83088,                0.71549,                0.79257,                0.41411,                 1.5931,                 0.6961,                0.98355,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                 1.4965,                0.62893,                 1.0172,                0.85122,                0.70743,                0.79217,                0.41503,                 1.5935,                0.69488,                0.98387,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                 1.5354,                0.63255,                 1.0297,                0.85419,                0.70488,                0.79317,                0.41753,                 1.5806,                 0.6942,                0.98079,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                 1.4921,                0.62394,                 1.0151,                0.84912,                0.70743,                0.79457,                0.41762,                 1.5766,                0.69294,                0.97958,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                 1.5275,                0.63301,                 1.0321,                0.85228,                0.70957,                0.79691,                0.41715,                 1.5784,                0.69154,                0.97957,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                 1.4799,                0.61523,                 1.0229,                0.85519,                0.71103,                0.79775,                0.41762,                 1.5792,                 0.6901,                0.97966,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                  1.564,                0.64153,                 1.0434,                 0.8556,                0.71361,                0.79847,                0.41694,                 1.5833,                0.68888,                0.98054,               2.66e-05,               2.66e-05,               2.66e-05
