                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.5596,                0.66648,                 1.0604,                 0.8252,                0.70304,                0.76987,                0.37766,                  1.668,                0.73804,                 1.0214,                0.00505,                0.00505,                0.00505
                    152,                 1.6351,                0.68991,                 1.0699,                0.82132,                0.70609,                0.77346,                0.37652,                 1.6825,                0.73743,                  1.024,               0.005017,               0.005017,               0.005017
                    153,                 1.5548,                 0.6607,                 1.0466,                0.83938,                0.71048,                0.78467,                0.39275,                 1.6376,                0.72359,                 1.0161,               0.004984,               0.004984,               0.004984
                    154,                 1.5866,                0.69096,                 1.0606,                0.84783,                0.70967,                0.77611,                0.37919,                 1.6852,                0.72939,                  1.025,               0.004951,               0.004951,               0.004951
                    155,                 1.5982,                0.67591,                 1.0604,                0.84857,                0.70351,                0.77722,                0.37509,                 1.7193,                0.74103,                 1.0341,               0.004918,               0.004918,               0.004918
                    156,                 1.5972,                0.68264,                 1.0728,                0.84482,                0.70805,                0.77908,                0.37184,                 1.7459,                0.73133,                   1.04,               0.004885,               0.004885,               0.004885
                    157,                 1.5918,                0.68817,                 1.0577,                0.84538,                 0.7075,                0.78717,                 0.3847,                 1.7039,                0.72835,                 1.0323,               0.004852,               0.004852,               0.004852
                    158,                 1.5571,                0.67107,                 1.0434,                0.84302,                  0.708,                0.77462,                0.38454,                 1.6657,                0.76354,                 1.0194,               0.004819,               0.004819,               0.004819
                    159,                 1.6024,                0.66895,                  1.066,                0.83522,                0.69662,                0.76363,                0.38907,                 1.6351,                 0.7748,                  1.015,               0.004786,               0.004786,               0.004786
                    160,                 1.6062,                0.67522,                 1.0516,                0.82871,                0.69442,                0.75966,                0.36739,                 1.7167,                0.78142,                 1.0358,               0.004753,               0.004753,               0.004753
                    161,                 1.5771,                0.66469,                 1.0512,                0.82868,                0.68071,                0.75836,                0.36972,                 1.7184,                0.76207,                 1.0413,                0.00472,                0.00472,                0.00472
                    162,                  1.595,                0.66731,                 1.0622,                0.82705,                0.68061,                0.76481,                0.38552,                 1.6412,                0.74186,                 1.0163,               0.004687,               0.004687,               0.004687
                    163,                 1.6098,                0.67728,                 1.0536,                0.82487,                0.69583,                0.77273,                0.39382,                 1.6226,                0.74341,                 1.0124,               0.004654,               0.004654,               0.004654
                    164,                 1.5718,                0.66718,                 1.0489,                0.82779,                0.70187,                0.77055,                0.36804,                 1.7079,                0.74382,                 1.0263,               0.004621,               0.004621,               0.004621
                    165,                 1.5856,                0.66229,                 1.0699,                0.83009,                0.70045,                0.77353,                0.37339,                 1.6818,                0.73584,                 1.0165,               0.004588,               0.004588,               0.004588
                    166,                 1.5537,                0.66419,                 1.0767,                0.83055,                0.70569,                 0.7706,                0.35511,                 1.7592,                0.73745,                 1.0321,               0.004555,               0.004555,               0.004555
                    167,                 1.5635,                0.66173,                  1.046,                  0.834,                0.70179,                0.77062,                0.35964,                 1.7747,                0.74041,                 1.0402,               0.004522,               0.004522,               0.004522
                    168,                 1.6313,                0.68266,                 1.0655,                0.84228,                0.70281,                0.77668,                0.38402,                 1.6772,                0.72361,                 1.0231,               0.004489,               0.004489,               0.004489
                    169,                 1.6091,                0.67302,                 1.0407,                0.84979,                 0.7003,                0.77255,                  0.364,                 1.7312,                0.72357,                 1.0341,               0.004456,               0.004456,               0.004456
                    170,                 1.5766,                0.65827,                 1.0518,                0.84834,                0.70139,                 0.7771,                0.37983,                 1.7125,                0.71987,                 1.0352,               0.004423,               0.004423,               0.004423
                    171,                 1.6057,                0.66411,                 1.0409,                0.84766,                0.69562,                0.77849,                0.38123,                 1.7207,                0.73115,                 1.0386,                0.00439,                0.00439,                0.00439
                    172,                   1.59,                0.67629,                 1.0752,                0.83933,                0.69615,                0.77878,                0.39147,                 1.6679,                 0.7262,                 1.0224,               0.004357,               0.004357,               0.004357
                    173,                 1.5517,                 0.6537,                 1.0769,                0.81361,                0.70233,                 0.7751,                0.37887,                 1.6953,                0.74653,                 1.0248,               0.004324,               0.004324,               0.004324
                    174,                 1.5401,                0.66499,                 1.0573,                0.79908,                 0.7151,                 0.7685,                0.37517,                 1.6665,                0.74708,                 1.0138,               0.004291,               0.004291,               0.004291
                    175,                 1.5802,                0.67665,                 1.0537,                0.79729,                0.71581,                0.76214,                0.36619,                 1.6788,                0.74666,                  1.016,               0.004258,               0.004258,               0.004258
                    176,                  1.602,                0.66811,                 1.0423,                0.80525,                0.71871,                0.77755,                0.39004,                 1.6237,                0.73399,                 1.0081,               0.004225,               0.004225,               0.004225
                    177,                 1.5775,                0.66769,                 1.0623,                0.84058,                0.70124,                0.78701,                0.40624,                 1.5887,                0.70423,                 1.0005,               0.004192,               0.004192,               0.004192
                    178,                 1.5521,                0.65143,                 1.0413,                0.85189,                 0.7032,                0.78912,                0.40605,                 1.6037,                0.70325,                 1.0021,               0.004159,               0.004159,               0.004159
                    179,                 1.5623,                0.65205,                 1.0521,                0.85041,                0.70257,                  0.785,                 0.3955,                 1.6256,                0.70787,                 1.0059,               0.004126,               0.004126,               0.004126
                    180,                 1.5877,                0.66254,                 1.0502,                0.84739,                0.69975,                 0.7859,                0.40399,                 1.5879,                0.70857,                 1.0006,               0.004093,               0.004093,               0.004093
                    181,                  1.562,                0.65817,                 1.0546,                0.84043,                0.69561,                0.78115,                0.40028,                 1.6121,                0.71815,                 1.0068,                0.00406,                0.00406,                0.00406
                    182,                  1.587,                0.65808,                 1.0399,                0.82827,                0.70453,                0.77836,                0.39002,                 1.6427,                0.72778,                 1.0104,               0.004027,               0.004027,               0.004027
                    183,                 1.5675,                 0.6565,                 1.0412,                0.84484,                0.70962,                0.78332,                 0.3919,                 1.6536,                0.72309,                 1.0109,               0.003994,               0.003994,               0.003994
                    184,                 1.5579,                0.65776,                 1.0728,                0.84391,                0.71362,                0.78918,                0.41026,                  1.601,                0.70265,                 1.0039,               0.003961,               0.003961,               0.003961
                    185,                 1.5321,                0.65911,                 1.0492,                0.84603,                0.71377,                 0.7919,                0.40784,                 1.6079,                0.69472,                 1.0066,               0.003928,               0.003928,               0.003928
                    186,                 1.5449,                0.66001,                 1.0642,                0.84604,                0.70782,                 0.7821,                0.39509,                 1.6274,                0.70163,                 1.0065,               0.003895,               0.003895,               0.003895
                    187,                 1.5442,                0.65384,                 1.0634,                0.84472,                0.71283,                0.78406,                 0.4005,                 1.6185,                0.70641,                  1.009,               0.003862,               0.003862,               0.003862
                    188,                 1.5066,                0.65888,                 1.0778,                0.84567,                0.71009,                0.78481,                0.39909,                 1.6413,                0.70945,                 1.0161,               0.003829,               0.003829,               0.003829
                    189,                 1.6028,                0.66761,                 1.0575,                0.84033,                0.70398,                0.78408,                0.40851,                 1.6017,                0.70767,                 1.0086,               0.003796,               0.003796,               0.003796
                    190,                 1.5552,                0.65208,                 1.0556,                0.84185,                0.70351,                0.78367,                0.38732,                 1.7155,                0.72697,                 1.0368,               0.003763,               0.003763,               0.003763
                    191,                 1.5541,                0.64477,                 1.0285,                0.84161,                 0.7079,                0.78454,                0.38076,                 1.7494,                0.72967,                 1.0481,                0.00373,                0.00373,                0.00373
                    192,                  1.535,                0.64136,                 1.0281,                 0.8518,                0.70578,                0.78961,                0.39294,                 1.7002,                0.73053,                 1.0345,               0.003697,               0.003697,               0.003697
                    193,                 1.5491,                0.63897,                 1.0457,                0.84455,                0.71479,                 0.7935,                0.40117,                 1.6397,                0.71541,                 1.0184,               0.003664,               0.003664,               0.003664
                    194,                 1.5483,                0.65894,                  1.059,                0.84387,                 0.7115,                0.78885,                0.39754,                 1.6207,                0.71744,                 1.0092,               0.003631,               0.003631,               0.003631
                    195,                 1.5375,                0.64912,                 1.0466,                0.84772,                0.70938,                0.78862,                0.39134,                 1.6443,                 0.7199,                 1.0123,               0.003598,               0.003598,               0.003598
                    196,                 1.5786,                0.65565,                 1.0503,                0.84568,                0.70828,                0.78467,                0.38924,                 1.6507,                0.72376,                 1.0138,               0.003565,               0.003565,               0.003565
                    197,                 1.5622,                0.64502,                 1.0341,                0.83632,                0.71134,                0.78631,                0.39483,                 1.6286,                0.72327,                  1.009,               0.003532,               0.003532,               0.003532
                    198,                  1.561,                0.66861,                 1.0497,                 0.8491,                0.71267,                0.79306,                0.40112,                 1.6269,                0.70913,                 1.0102,               0.003499,               0.003499,               0.003499
                    199,                 1.5652,                0.65159,                 1.0577,                0.85643,                0.71682,                0.79557,                0.39608,                  1.642,                0.70523,                 1.0124,               0.003466,               0.003466,               0.003466
                    200,                 1.5623,                0.65103,                 1.0494,                0.85622,                0.71714,                0.78926,                0.38202,                 1.6913,                0.71167,                 1.0217,               0.003433,               0.003433,               0.003433
                    201,                 1.5221,                0.63512,                 1.0482,                0.85953,                0.72082,                 0.7928,                0.38439,                 1.7112,                0.71022,                 1.0279,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.5939,                0.65857,                 1.0372,                0.86035,                0.72325,                0.79741,                0.40477,                 1.6219,                0.70182,                 1.0083,               0.003367,               0.003367,               0.003367
                    203,                 1.5443,                0.64992,                 1.0328,                0.85158,                0.72453,                0.79617,                0.40985,                 1.5935,                0.69921,                 1.0025,               0.003334,               0.003334,               0.003334
                    204,                 1.5565,                0.64849,                  1.034,                0.85122,                0.72529,                0.79774,                0.42013,                 1.5567,                0.68951,                 0.9976,               0.003301,               0.003301,               0.003301
                    205,                 1.5328,                0.64063,                 1.0436,                0.85653,                0.71876,                0.79647,                0.41595,                 1.5582,                0.69182,                0.99819,               0.003268,               0.003268,               0.003268
                    206,                 1.5412,                0.65445,                 1.0556,                0.85428,                0.71612,                0.79271,                0.40837,                 1.6073,                 0.6958,                 1.0085,               0.003235,               0.003235,               0.003235
                    207,                 1.5818,                0.65939,                 1.0496,                0.85452,                0.71526,                0.79228,                0.41665,                 1.5574,                0.68592,                 0.9944,               0.003202,               0.003202,               0.003202
                    208,                 1.5075,                0.63678,                 1.0434,                0.84695,                0.71643,                0.79045,                0.40974,                 1.6061,                0.68374,                 1.0049,               0.003169,               0.003169,               0.003169
                    209,                 1.5088,                0.63737,                 1.0486,                0.85483,                0.71714,                0.79246,                0.41346,                  1.597,                0.67951,                 1.0042,               0.003136,               0.003136,               0.003136
                    210,                 1.5264,                0.64091,                 1.0249,                0.85245,                0.71683,                0.79398,                0.41158,                 1.6064,                0.68503,                 1.0046,               0.003103,               0.003103,               0.003103
                    211,                 1.5198,                0.64282,                 1.0384,                0.85785,                0.71675,                0.79342,                0.40064,                 1.6347,                0.69141,                 1.0059,                0.00307,                0.00307,                0.00307
                    212,                 1.5279,                0.63671,                 1.0412,                0.85818,                 0.7126,                0.78962,                0.39613,                 1.6486,                0.70431,                 1.0092,               0.003037,               0.003037,               0.003037
                    213,                 1.5123,                0.63383,                 1.0353,                0.86573,                0.71165,                0.79568,                0.40555,                 1.6046,                0.70299,                 1.0009,               0.003004,               0.003004,               0.003004
                    214,                 1.4865,                0.63152,                  1.041,                0.86312,                0.71636,                0.79689,                0.41043,                 1.5997,                0.69797,                 1.0006,               0.002971,               0.002971,               0.002971
                    215,                 1.5301,                0.64433,                  1.052,                0.85826,                0.71863,                0.79729,                0.41562,                 1.5797,                0.69102,                0.99789,               0.002938,               0.002938,               0.002938
                    216,                 1.5187,                0.64165,                 1.0467,                0.85378,                0.71706,                0.79486,                0.40368,                 1.6296,                0.69501,                 1.0085,               0.002905,               0.002905,               0.002905
                    217,                 1.5305,                0.63089,                 1.0387,                0.85433,                 0.7216,                0.80084,                0.41556,                 1.5993,                0.68945,                 1.0023,               0.002872,               0.002872,               0.002872
                    218,                  1.496,                0.63335,                 1.0551,                 0.8594,                0.71706,                0.79912,                0.40659,                  1.649,                0.69118,                 1.0145,               0.002839,               0.002839,               0.002839
                    219,                 1.5001,                0.63962,                 1.0483,                0.85435,                0.71678,                0.79955,                0.40205,                 1.6792,                 0.6916,                 1.0228,               0.002806,               0.002806,               0.002806
                    220,                 1.5725,                0.64682,                 1.0353,                0.84712,                0.71703,                0.79645,                0.39469,                 1.6873,                0.70233,                 1.0229,               0.002773,               0.002773,               0.002773
                    221,                 1.5396,                 0.6492,                 1.0477,                0.85746,                0.71495,                0.79685,                0.40452,                 1.6325,                0.68919,                  1.009,                0.00274,                0.00274,                0.00274
                    222,                  1.524,                0.63785,                 1.0429,                0.85847,                0.70923,                 0.7912,                0.39697,                 1.6541,                0.69591,                 1.0107,               0.002707,               0.002707,               0.002707
                    223,                 1.5403,                0.63817,                 1.0427,                0.85646,                0.71283,                0.79447,                0.41734,                 1.5711,                0.68742,                0.99686,               0.002674,               0.002674,               0.002674
                    224,                 1.5172,                0.63745,                 1.0311,                0.85432,                0.70954,                0.79387,                0.42371,                 1.5492,                0.69271,                 0.9945,               0.002641,               0.002641,               0.002641
                    225,                  1.481,                0.62841,                 1.0384,                0.84203,                0.71213,                0.78997,                 0.4107,                 1.5864,                0.70093,                 1.0005,               0.002608,               0.002608,               0.002608
                    226,                 1.5247,                0.63052,                 1.0298,                0.84713,                0.71784,                0.79072,                0.40557,                 1.6085,                0.69974,                 1.0028,               0.002575,               0.002575,               0.002575
                    227,                 1.5072,                0.63821,                 1.0635,                0.85113,                0.71654,                0.79069,                0.40567,                 1.6236,                0.69559,                 1.0082,               0.002542,               0.002542,               0.002542
                    228,                 1.5011,                0.62441,                 1.0412,                0.85564,                0.70946,                0.78646,                0.39896,                 1.6316,                0.70118,                 1.0103,               0.002509,               0.002509,               0.002509
                    229,                 1.5188,                0.62732,                 1.0145,                0.86129,                0.71644,                0.79421,                0.40898,                 1.6002,                0.69442,                 1.0049,               0.002476,               0.002476,               0.002476
                    230,                 1.5069,                0.63201,                 1.0225,                 0.8596,                0.72341,                 0.7977,                0.41761,                 1.5777,                 0.6865,                 1.0021,               0.002443,               0.002443,               0.002443
                    231,                 1.4976,                0.62691,                  1.029,                 0.8585,                 0.7267,                0.79824,                0.40822,                 1.6292,                0.68646,                 1.0134,                0.00241,                0.00241,                0.00241
                    232,                 1.5051,                0.63705,                  1.037,                0.86458,                0.72999,                0.80011,                0.40316,                  1.661,                0.68981,                 1.0211,               0.002377,               0.002377,               0.002377
                    233,                 1.5147,                0.63133,                 1.0469,                0.86397,                0.72735,                0.80271,                0.40881,                 1.6283,                0.68859,                 1.0133,               0.002344,               0.002344,               0.002344
                    234,                 1.4896,                0.62001,                 1.0219,                0.85973,                0.72607,                0.79964,                0.40057,                 1.6605,                0.69263,                 1.0187,               0.002311,               0.002311,               0.002311
                    235,                 1.4693,                0.62633,                 1.0461,                0.85858,                0.72309,                0.79732,                0.39638,                 1.6796,                0.69507,                 1.0229,               0.002278,               0.002278,               0.002278
                    236,                 1.5101,                0.62277,                 1.0199,                0.85781,                0.72256,                0.79496,                0.39594,                 1.6754,                0.69553,                 1.0235,               0.002245,               0.002245,               0.002245
                    237,                 1.5078,                 0.6273,                 1.0391,                0.85914,                0.72176,                0.79478,                 0.3954,                 1.6931,                0.70297,                  1.027,               0.002212,               0.002212,               0.002212
                    238,                 1.4597,                0.62609,                 1.0296,                0.85722,                0.72278,                0.79626,                0.40132,                 1.6654,                0.69837,                 1.0194,               0.002179,               0.002179,               0.002179
                    239,                  1.495,                0.61677,                 1.0132,                0.86185,                0.72276,                0.79752,                0.40979,                 1.6187,                0.69318,                 1.0093,               0.002146,               0.002146,               0.002146
                    240,                 1.5287,                 0.6408,                 1.0591,                0.86088,                0.71996,                0.79563,                0.40433,                 1.6326,                0.69814,                   1.01,               0.002113,               0.002113,               0.002113
                    241,                 1.4829,                0.61908,                 1.0275,                0.85299,                0.71933,                0.79564,                0.41269,                 1.5832,                0.69211,                0.99966,                0.00208,                0.00208,                0.00208
                    242,                 1.4657,                0.61887,                  1.037,                0.84829,                 0.7191,                0.79551,                0.41516,                 1.5821,                0.69277,                 1.0001,               0.002047,               0.002047,               0.002047
                    243,                 1.5043,                0.62099,                 1.0272,                0.84856,                0.72051,                 0.7969,                0.42383,                 1.5497,                0.68659,                0.99261,               0.002014,               0.002014,               0.002014
                    244,                 1.4882,                0.61936,                 1.0172,                 0.8548,                0.71478,                0.79554,                0.42304,                 1.5554,                0.69207,                0.99428,               0.001981,               0.001981,               0.001981
                    245,                 1.4581,                0.61724,                 1.0308,                0.85303,                 0.7169,                0.79654,                0.41999,                 1.5744,                0.69382,                0.99953,               0.001948,               0.001948,               0.001948
                    246,                  1.544,                0.62791,                 1.0145,                0.85236,                0.71871,                0.79641,                0.40922,                 1.6088,                0.69434,                 1.0054,               0.001915,               0.001915,               0.001915
                    247,                 1.5357,                 0.6223,                 1.0327,                0.85136,                 0.7219,                0.79847,                0.41088,                 1.6036,                0.68941,                 1.0046,               0.001882,               0.001882,               0.001882
                    248,                 1.4956,                0.61748,                 1.0247,                0.85209,                0.72338,                0.79778,                0.40848,                 1.6035,                0.68909,                 1.0038,               0.001849,               0.001849,               0.001849
                    249,                 1.4933,                0.61788,                 1.0206,                0.85754,                0.72442,                0.80163,                 0.4159,                  1.578,                0.68143,                0.99801,               0.001816,               0.001816,               0.001816
                    250,                 1.4949,                0.61755,                  1.031,                0.85955,                0.72568,                0.80037,                0.41055,                 1.5897,                0.68413,                0.99949,               0.001783,               0.001783,               0.001783
                    251,                 1.5181,                0.63123,                 1.0411,                0.86287,                0.72508,                0.79942,                0.40416,                 1.6109,                0.68833,                 1.0034,                0.00175,                0.00175,                0.00175
                    252,                 1.5364,                0.63663,                 1.0375,                0.86401,                0.72795,                0.80186,                0.40683,                 1.6079,                0.68299,                 1.0028,               0.001717,               0.001717,               0.001717
                    253,                  1.514,                0.61837,                 1.0136,                0.86291,                0.72675,                0.80315,                0.41176,                 1.6034,                0.68228,                 1.0024,               0.001684,               0.001684,               0.001684
                    254,                   1.48,                0.62035,                 1.0377,                0.85879,                0.72873,                0.80354,                0.41654,                 1.5857,                0.68226,                0.99929,               0.001651,               0.001651,               0.001651
                    255,                 1.4805,                0.61271,                 1.0261,                0.86196,                 0.7303,                0.80292,                0.41488,                 1.5983,                0.68015,                 1.0018,               0.001618,               0.001618,               0.001618
                    256,                 1.4838,                0.61807,                 1.0159,                 0.8658,                0.72621,                0.80208,                0.40524,                 1.6431,                0.68449,                 1.0144,               0.001585,               0.001585,               0.001585
                    257,                 1.5082,                0.62528,                 1.0178,                0.86544,                0.72702,                0.80214,                0.40598,                 1.6296,                0.68694,                 1.0115,               0.001552,               0.001552,               0.001552
                    258,                 1.4879,                0.61764,                 1.0328,                0.86956,                0.72429,                0.80202,                0.40798,                 1.6181,                0.68816,                  1.007,               0.001519,               0.001519,               0.001519
                    259,                 1.4688,                0.61911,                 1.0342,                0.86873,                0.72395,                0.80081,                0.40983,                 1.6152,                0.68519,                 1.0068,               0.001486,               0.001486,               0.001486
                    260,                 1.4785,                0.62136,                 1.0277,                 0.8679,                0.72413,                0.80174,                0.41407,                 1.6009,                0.68045,                 1.0033,               0.001453,               0.001453,               0.001453
                    261,                 1.5179,                0.62684,                 1.0378,                0.86702,                0.72325,                0.80309,                0.42357,                 1.5623,                0.67713,                0.99592,                0.00142,                0.00142,                0.00142
                    262,                 1.4411,                0.62048,                 1.0317,                0.86673,                0.72342,                 0.8004,                0.42312,                 1.5559,                0.67767,                0.99298,               0.001387,               0.001387,               0.001387
                    263,                 1.4998,                0.61886,                 1.0288,                 0.8668,                0.72301,                0.80097,                 0.4269,                 1.5421,                  0.673,                 0.9905,               0.001354,               0.001354,               0.001354
                    264,                  1.479,                 0.6125,                 1.0181,                0.87145,                0.72113,                0.80056,                0.42477,                 1.5572,                0.67096,                0.99448,               0.001321,               0.001321,               0.001321
                    265,                 1.5274,                0.62503,                 1.0289,                0.86688,                0.72229,                 0.8002,                0.42096,                 1.5733,                 0.6703,                0.99901,               0.001288,               0.001288,               0.001288
                    266,                 1.4715,                0.62108,                  1.035,                0.86198,                0.72795,                0.80246,                0.41848,                 1.5699,                0.67206,                 0.9953,               0.001255,               0.001255,               0.001255
                    267,                 1.5049,                0.61852,                  1.019,                0.85528,                0.72991,                0.80198,                0.41579,                 1.5861,                0.67432,                0.99875,               0.001222,               0.001222,               0.001222
                    268,                 1.4953,                0.61667,                  1.032,                0.86529,                0.72787,                0.80458,                0.42133,                 1.5689,                0.67068,                0.99426,               0.001189,               0.001189,               0.001189
                    269,                 1.4873,                0.61326,                 1.0164,                0.87035,                 0.7263,                0.80505,                0.42582,                 1.5515,                0.66937,                0.99046,               0.001156,               0.001156,               0.001156
                    270,                 1.4684,                0.61293,                 1.0154,                0.87132,                0.72889,                0.80455,                0.41906,                 1.5783,                0.67261,                 0.9975,               0.001123,               0.001123,               0.001123
                    271,                  1.529,                0.62198,                 1.0253,                0.87098,                0.73031,                0.80726,                0.42424,                 1.5644,                0.66924,                0.99506,                0.00109,                0.00109,                0.00109
                    272,                 1.4693,                0.61599,                 1.0239,                0.87044,                0.73361,                0.80778,                0.42219,                 1.5744,                0.66962,                0.99703,               0.001057,               0.001057,               0.001057
                    273,                 1.4896,                0.61141,                 1.0207,                0.87065,                0.73038,                0.80617,                0.42293,                 1.5655,                0.66852,                0.99461,               0.001024,               0.001024,               0.001024
                    274,                 1.5206,                0.62355,                 1.0291,                0.87074,                 0.7298,                0.80668,                0.42489,                 1.5484,                0.66862,                0.99175,               0.000991,               0.000991,               0.000991
                    275,                 1.5068,                0.61886,                 1.0342,                0.87172,                0.72826,                0.80779,                0.42445,                 1.5605,                 0.6696,                0.99416,               0.000958,               0.000958,               0.000958
                    276,                 1.4482,                0.61619,                  1.037,                0.87273,                0.72505,                0.80705,                0.42399,                 1.5721,                0.66845,                0.99565,               0.000925,               0.000925,               0.000925
                    277,                 1.4809,                0.61667,                 1.0233,                0.87034,                0.72984,                0.80874,                0.42553,                 1.5596,                0.66559,                0.99085,               0.000892,               0.000892,               0.000892
                    278,                 1.5096,                0.61673,                  1.016,                0.86869,                0.72771,                0.80597,                0.42566,                  1.552,                0.66436,                0.98828,               0.000859,               0.000859,               0.000859
                    279,                 1.4532,                0.60809,                 1.0226,                0.87004,                0.72536,                 0.8055,                0.42271,                 1.5595,                0.66706,                0.99032,               0.000826,               0.000826,               0.000826
                    280,                 1.4496,                0.60664,                 1.0121,                0.86694,                0.72991,                0.80753,                0.42876,                 1.5399,                0.66464,                 0.9866,               0.000793,               0.000793,               0.000793
                    281,                 1.4666,                0.61427,                 1.0205,                0.86925,                0.73167,                0.80942,                0.42869,                  1.542,                0.66316,                0.98694,                0.00076,                0.00076,                0.00076
                    282,                 1.4662,                0.60407,                 1.0143,                0.87143,                0.73351,                0.80998,                0.42841,                 1.5502,                0.66429,                0.98872,               0.000727,               0.000727,               0.000727
                    283,                 1.5097,                0.61973,                 1.0232,                0.86626,                0.73375,                0.80896,                0.42783,                 1.5507,                0.66441,                0.98934,               0.000694,               0.000694,               0.000694
                    284,                 1.4906,                0.60837,                0.99744,                0.86871,                0.73706,                0.80927,                0.41977,                 1.5745,                0.66641,                0.99385,               0.000661,               0.000661,               0.000661
                    285,                  1.507,                0.61571,                 1.0096,                0.86815,                0.73774,                0.80859,                0.42111,                 1.5654,                0.66512,                0.99271,               0.000628,               0.000628,               0.000628
                    286,                  1.463,                0.61025,                 1.0209,                 0.8694,                0.73719,                0.80892,                0.42051,                 1.5685,                0.66497,                0.99342,               0.000595,               0.000595,               0.000595
                    287,                 1.4963,                0.61746,                 1.0289,                0.87557,                0.73241,                0.81006,                0.42381,                 1.5549,                0.66327,                0.99109,               0.000562,               0.000562,               0.000562
                    288,                 1.5062,                0.61624,                 1.0255,                0.87074,                0.73406,                0.81033,                0.42508,                 1.5563,                 0.6632,                0.99166,               0.000529,               0.000529,               0.000529
                    289,                 1.4594,                0.59978,                 1.0116,                0.87065,                0.73341,                0.80912,                 0.4213,                 1.5731,                 0.6647,                0.99416,               0.000496,               0.000496,               0.000496
                    290,                 1.4708,                0.60637,                 1.0195,                0.87094,                0.73249,                0.80902,                0.42439,                 1.5623,                0.66325,                0.99239,               0.000463,               0.000463,               0.000463
                    291,                 1.5258,                 0.6567,                 1.0671,                0.86952,                0.73555,                0.80961,                0.42649,                  1.547,                0.66548,                0.98889,                0.00043,                0.00043,                0.00043
                    292,                 1.5056,                0.65512,                 1.0391,                0.86221,                0.73688,                0.80746,                0.42553,                 1.5472,                0.66697,                0.98857,               0.000397,               0.000397,               0.000397
                    293,                  1.499,                0.64775,                 1.0499,                0.85864,                0.73034,                0.80426,                0.42306,                 1.5528,                0.67282,                0.99026,               0.000364,               0.000364,               0.000364
                    294,                 1.5215,                0.64234,                 1.0572,                0.85525,                0.72479,                0.79896,                0.42059,                 1.5592,                0.67981,                0.99238,               0.000331,               0.000331,               0.000331
                    295,                 1.4855,                0.63404,                 1.0406,                 0.8528,                0.72458,                0.79749,                0.41998,                 1.5573,                0.67965,                0.99217,               0.000298,               0.000298,               0.000298
                    296,                 1.5314,                0.64358,                 1.0651,                0.85315,                0.72364,                0.79857,                0.42056,                 1.5548,                0.68041,                0.99064,               0.000265,               0.000265,               0.000265
                    297,                 1.4962,                0.63502,                 1.0476,                0.85145,                0.72646,                0.79968,                0.42003,                 1.5565,                 0.6825,                0.99148,               0.000232,               0.000232,               0.000232
                    298,                 1.5249,                0.63955,                 1.0626,                0.85109,                0.72677,                0.80119,                 0.4198,                 1.5563,                0.68229,                 0.9917,               0.000199,               0.000199,               0.000199
                    299,                 1.4606,                0.62333,                 1.0478,                 0.8508,                0.72928,                 0.8025,                0.42025,                 1.5535,                0.68136,                0.99079,               0.000166,               0.000166,               0.000166
                    300,                 1.5543,                0.64934,                 1.0766,                0.85127,                0.73171,                0.80409,                 0.4208,                 1.5494,                0.68107,                0.99001,               0.000133,               0.000133,               0.000133
